TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster
-0.8697297153978247,2023-04-03 16:43:29,Debit,Omaha,ATM,34,Doctor,0.3624982080971871,1,1.2345954207266996,2024-11-04 08:10:33,0.0
3.375492629038956,2023-05-15 16:52:40,Debit,Austin,Branch,19,Student,-0.7382907488701311,1,-0.8418418599298482,2024-11-04 08:07:32,0.0
-1.0125926690532232,2024-01-01 16:07:05,Credit,Detroit,ATM,33,Engineer,-1.3101291680739329,1,-0.5389496209510313,2024-11-04 08:08:50,1.0
1.6206764781557048,2023-07-05 17:49:26,Debit,Jacksonville,Online,31,Doctor,0.24813052425642676,1,0.5344636755558102,2024-11-04 08:09:01,1.0
-0.1277331086187796,2023-02-28 16:46:55,Debit,Austin,Branch,63,Doctor,-0.09497252726585426,1,1.5040583130216445,2024-11-04 08:12:03,1.0
0.20044056837523988,2023-10-25 16:13:39,Credit,Fort Worth,Branch,26,Student,0.9629285482611789,1,-1.0886595620183233,2024-11-04 08:11:02,0.0
-0.9268063774577512,2023-03-06 17:39:01,Credit,Virginia Beach,Branch,80,Retired,-1.1528736027928874,1,-0.34383484690982347,2024-11-04 08:09:57,0.0
-0.6088078316953034,2023-12-19 17:11:31,Debit,Tucson,ATM,67,Doctor,-0.8526584327108915,1,0.4059999114123816,2024-11-04 08:09:02,0.0
-0.6550584282024468,2023-02-13 18:42:09,Debit,Virginia Beach,Online,37,Doctor,2.3067488333901127,1,1.101667743975768,2024-11-04 08:10:32,1.0
-0.9782987082357041,2023-11-15 16:08:52,Debit,Fort Worth,Online,37,Engineer,-0.8812503536710816,1,0.28178724841957853,2024-11-04 08:08:25,0.0
0.23332988144698616,2023-01-27 16:35:40,Debit,Houston,Branch,21,Student,-0.06638060630566417,2,-1.2167489831171252,2024-11-04 08:10:17,1.0
-0.9188923864998623,2023-02-15 16:30:09,Credit,Baltimore,Branch,28,Student,-0.8097705512706064,1,-0.8848323382124433,2024-11-04 08:11:08,1.0
0.07624915182828088,2023-07-26 16:44:22,Debit,Denver,ATM,60,Doctor,0.40538608953747224,1,-1.128834775485848,2024-11-04 08:07:45,1.0
0.1800217865098639,2023-03-24 18:50:42,Credit,Los Angeles,Online,75,Retired,-1.1671695632729824,1,-0.6951122064033928,2024-11-04 08:08:40,0.0
-0.45789384827755036,2023-08-03 18:49:37,Credit,Virginia Beach,Branch,52,Retired,-0.666810946469656,1,0.21616183590433882,2024-11-04 08:09:51,1.0
-0.43531670524184113,2023-02-06 18:59:44,Debit,Oklahoma City,Branch,24,Student,-0.8812503536710816,1,-1.105925493953374,2024-11-04 08:09:49,1.0
-0.12118950570554664,2023-07-13 17:48:24,Credit,Baltimore,ATM,40,Engineer,0.23383456377633172,1,0.15317477265568172,2024-11-04 08:12:12,0.0
-0.8774038884478987,2023-04-24 16:47:20,Debit,Albuquerque,Online,24,Student,-1.5245685752753584,1,-1.0732807292671451,2024-11-04 08:12:03,0.0
-0.6035318377233773,2023-03-21 16:20:33,Credit,Sacramento,Branch,52,Engineer,1.7635023351465013,1,0.5771490386170999,2024-11-04 08:07:28,0.0
0.18111809694558875,2023-12-08 16:16:02,Debit,Nashville,Branch,51,Retired,0.648417417699088,1,0.185909277112883,2024-11-04 08:06:32,0.0
-0.26442931607322556,2023-09-04 16:42:49,Credit,El Paso,Online,26,Engineer,0.5054578128981375,1,0.0006863898262675042,2024-11-04 08:10:04,1.0
-0.9049144284443701,2023-02-20 16:52:03,Debit,Seattle,ATM,72,Retired,-0.12356444822604433,1,-0.3777359683896632,2024-11-04 08:09:12,0.0
-0.660539980381071,2023-08-07 16:06:32,Debit,Denver,ATM,70,Doctor,1.4775831255446004,1,-0.9646033026263577,2024-11-04 08:10:07,1.0
-0.17583372898620866,2023-12-27 16:48:30,Debit,Fresno,Online,29,Doctor,0.30531436617680696,1,0.560375393425668,2024-11-04 08:10:57,1.0
-0.8521887484262266,2023-12-08 16:45:12,Debit,Dallas,ATM,19,Student,0.8056729829801335,1,-0.9257921336776106,2024-11-04 08:07:15,0.0
0.11787468868470982,2023-04-27 16:27:41,Debit,Charlotte,ATM,69,Retired,-1.4673847333549783,1,0.21251070922249862,2024-11-04 08:07:03,1.0
-0.6149403181951394,2023-10-31 16:49:13,Debit,Memphis,Online,54,Engineer,0.677009338659278,1,-1.0816572958890356,2024-11-04 08:09:14,1.0
-0.7297445766362041,2023-04-19 16:54:46,Credit,Las Vegas,Branch,67,Doctor,-1.5674564567156437,1,0.14224959653818087,2024-11-04 08:07:12,0.0
-0.006693584574529667,2023-12-14 17:31:18,Debit,Jacksonville,Online,21,Student,-0.5381473021488006,1,-1.0390180847099602,2024-11-04 08:10:41,1.0
0.7425318191400765,2023-06-02 16:27:08,Debit,Philadelphia,Branch,25,Student,0.5769376152986128,1,-0.9028751601647678,2024-11-04 08:12:17,0.0
2.379597377286253,2023-02-27 18:23:11,Debit,San Antonio,ATM,43,Doctor,0.7056012596194681,1,0.2824641426920546,2024-11-04 08:12:19,1.0
-0.6954848755198016,2023-12-01 17:04:00,Debit,Washington,Online,39,Doctor,-1.2243534051933627,1,0.2711646235299269,2024-11-04 08:10:37,0.0
-0.7439966123006275,2023-01-04 16:09:43,Debit,Columbus,Branch,59,Retired,0.5340497338583277,1,0.22393073607707484,2024-11-04 08:08:18,0.0
-0.8336885098233693,2023-07-31 16:51:50,Debit,Virginia Beach,Online,68,Doctor,-1.1814655237530776,1,2.479132204503696,2024-11-04 08:08:53,0.0
-0.40670985480964505,2023-06-19 17:31:08,Credit,Dallas,Branch,76,Retired,-0.38089173686775507,4,-0.10410145874123908,2024-11-04 08:12:10,1.0
0.7580172040446903,2023-10-23 18:37:47,Debit,Kansas City,Online,22,Student,-0.5381473021488006,1,-0.8482467155838067,2024-11-04 08:06:37,1.0
-0.9830608066908841,2023-04-24 16:24:49,Debit,Louisville,Online,54,Doctor,0.5912335757787078,1,2.0836080099339203,2024-11-04 08:10:21,0.0
-0.3390812048058665,2023-05-15 16:19:14,Credit,Tucson,Branch,27,Student,-0.5095553811886104,1,-1.0046323684668705,2024-11-04 08:06:38,0.0
-0.6528658073309969,2023-03-06 18:27:13,Debit,Miami,Branch,27,Student,-0.666810946469656,1,-0.9502757071922825,2024-11-04 08:12:13,0.0
-0.5413847398982232,2023-11-17 17:59:11,Debit,Fort Worth,ATM,19,Student,2.049421544748402,3,-1.2416197196437058,2024-11-04 08:07:23,0.0
0.05096549240437586,2023-05-02 17:24:26,Debit,Milwaukee,ATM,49,Engineer,0.40538608953747224,4,1.1037907305576247,2024-11-04 08:08:05,1.0
0.16621512695995377,2023-01-04 17:00:17,Debit,Dallas,Branch,41,Engineer,1.33462352074365,1,1.1377303119393096,2024-11-04 08:08:03,0.0
-0.5465579547668,2023-07-25 17:21:53,Debit,Charlotte,Branch,44,Engineer,0.5626416548185177,1,-1.0368361262786074,2024-11-04 08:06:52,0.0
-0.4781755913384606,2023-09-20 17:09:14,Debit,New York,ATM,49,Engineer,0.005099196094811046,1,1.0922450680236873,2024-11-04 08:09:57,1.0
1.8240420639826698,2023-07-21 16:43:59,Credit,Chicago,Online,66,Retired,-0.33800385542746997,1,-0.22079136493311538,2024-11-04 08:11:27,0.0
0.47246259523947554,2023-05-15 18:41:05,Debit,Oklahoma City,ATM,55,Retired,-0.1092684877459493,1,0.4786275900569089,2024-11-04 08:09:40,1.0
-0.6410119507447216,2023-10-31 17:06:47,Debit,Raleigh,Online,57,Doctor,-1.0242099584720321,1,1.3767688578812236,2024-11-04 08:12:20,0.0
0.10896716639444509,2023-12-25 16:30:09,Debit,Denver,Online,34,Doctor,-0.7382907488701311,1,1.1470709401007873,2024-11-04 08:07:55,0.0
1.1573140205563612,2023-09-19 16:55:00,Debit,Denver,ATM,47,Doctor,-0.19504425062651956,1,-0.9938533399763815,2024-11-04 08:11:45,1.0
1.6183468184797896,2023-02-16 18:56:44,Debit,San Diego,Branch,22,Student,-1.3816089704744081,1,-0.9921046964391517,2024-11-04 08:09:51,1.0
-0.4197628009349944,2023-09-04 17:46:20,Debit,Colorado Springs,Branch,26,Student,0.7056012596194681,1,-1.0445845145036927,2024-11-04 08:08:15,0.0
-0.9945035468637625,2023-06-26 16:04:11,Debit,Las Vegas,Branch,78,Retired,2.321044793870208,1,0.16495888658105942,2024-11-04 08:07:15,1.0
-0.4194887233260632,2023-11-09 17:02:41,Debit,Detroit,ATM,27,Student,-1.2529453261535526,1,-0.8721815944988198,2024-11-04 08:09:45,1.0
-0.908066320947079,2023-07-04 16:25:35,Debit,Oklahoma City,Online,25,Student,0.9057447063407987,4,-0.9151977127159786,2024-11-04 08:07:01,0.0
-0.6021957093798377,2023-09-08 18:24:14,Debit,Dallas,Online,60,Doctor,-0.009196764385283997,1,2.0972253791805873,2024-11-04 08:11:30,1.0
-0.827281945714602,2023-09-13 18:49:55,Debit,El Paso,ATM,30,Doctor,-0.2522280925468997,1,0.9551816698276658,2024-11-04 08:09:30,1.0
0.43546211803376084,2023-01-30 17:37:14,Credit,Miami,Online,56,Retired,0.8342649039403235,1,0.28859977903309664,2024-11-04 08:08:25,0.0
-0.8990902792545815,2023-10-25 17:50:23,Debit,Chicago,Branch,32,Engineer,0.14805880089576146,1,0.857624282807062,2024-11-04 08:10:34,1.0
-0.8971374762909465,2023-06-12 16:48:03,Debit,Miami,Branch,65,Doctor,-0.46666749974832533,1,1.0150509170334032,2024-11-04 08:11:09,0.0
-1.0077620511958103,2023-01-19 17:24:30,Debit,Fort Worth,ATM,78,Retired,-0.16645232966632947,1,0.6274161303288122,2024-11-04 08:12:20,0.0
3.578960993969271,2023-04-28 18:11:55,Credit,Fort Worth,Branch,21,Student,1.649134651305741,1,-1.1333550959493905,2024-11-04 08:08:00,1.0
-0.543234763758509,2023-08-30 18:00:09,Credit,Los Angeles,Online,50,Engineer,-0.5524432626288956,1,-0.7275928755084154,2024-11-04 08:11:29,1.0
-0.14619908752052058,2023-09-18 16:04:06,Credit,San Antonio,ATM,28,Engineer,0.7056012596194681,1,-0.5956625922120037,2024-11-04 08:07:18,1.0
-0.6251839688289437,2023-05-05 17:34:22,Debit,Albuquerque,Online,28,Engineer,0.2767224452166169,1,1.2037095555515254,2024-11-04 08:10:18,0.0
-0.4333296425770897,2023-05-15 16:52:24,Debit,San Francisco,ATM,57,Retired,0.7341931805796582,1,0.3101886039355509,2024-11-04 08:08:40,1.0
-0.44213438576400527,2023-02-02 16:13:13,Debit,Oklahoma City,ATM,70,Doctor,0.319610326656902,2,2.1259856937804487,2024-11-04 08:08:14,1.0
0.42196379579389826,2023-02-23 16:04:35,Debit,Miami,Branch,51,Retired,-0.6239230650293708,1,0.3762011794626993,2024-11-04 08:08:38,0.0
0.3798243634207232,2023-03-01 16:17:46,Debit,Raleigh,Branch,64,Retired,-1.3101291680739329,1,-0.5060074330238659,2024-11-04 08:08:20,1.0
2.962868788793005,2023-08-23 16:35:42,Credit,Detroit,Online,30,Doctor,-1.0670978399123172,1,1.3442907527696573,2024-11-04 08:09:09,1.0
0.1527168047200912,2023-12-14 16:09:42,Credit,New York,Branch,21,Student,1.8206861770668814,1,-1.1928910240058024,2024-11-04 08:08:32,0.0
0.9699477151507562,2023-09-20 16:37:48,Debit,Philadelphia,ATM,53,Engineer,-0.35229981590756504,1,0.14248035594925212,2024-11-04 08:10:54,0.0
1.7950240971370768,2023-08-22 18:11:16,Credit,Atlanta,Branch,79,Retired,-1.1957614842331725,1,-0.2753685296449495,2024-11-04 08:11:57,0.0
-0.15116674418239892,2023-06-14 17:07:08,Debit,Atlanta,Branch,20,Student,1.692022532746026,1,-1.2547653140944044,2024-11-04 08:08:12,1.0
-0.9414010101333387,2023-05-29 17:53:03,Debit,New York,Online,62,Retired,-0.6382190255094659,1,-0.3793538482606191,2024-11-04 08:07:59,1.0
-0.10628653571991167,2023-07-03 17:56:59,Credit,Boston,Online,39,Engineer,-0.33800385542746997,1,0.5297664395437797,2024-11-04 08:07:10,1.0
0.2638552751417009,2023-08-29 18:30:36,Credit,Mesa,Online,75,Retired,-1.1814655237530776,1,-0.9549831991781382,2024-11-04 08:11:24,0.0
0.14305556900526573,2023-02-03 16:08:47,Credit,Boston,ATM,78,Retired,-0.7096988279099411,1,-0.02861492739288304,2024-11-04 08:08:17,1.0
1.7567217512889395,2023-01-17 16:59:03,Debit,Columbus,ATM,20,Student,-0.7525867093502262,1,1.0576003884415066,2024-11-04 08:07:19,1.0
-0.9858701021824291,2023-07-24 17:04:17,Debit,Memphis,ATM,24,Student,-0.4809634602284204,1,-1.1404342818823685,2024-11-04 08:09:03,1.0
-0.5550886203447842,2023-06-14 17:17:34,Credit,Boston,Branch,51,Doctor,-0.052084645825569126,1,1.5992491340820387,2024-11-04 08:11:44,1.0
0.14545374808341385,2023-10-27 17:26:53,Debit,Detroit,ATM,43,Engineer,-1.1814655237530776,1,0.543527392424002,2024-11-04 08:07:43,1.0
-0.04845616023542429,2023-10-17 17:24:47,Debit,Colorado Springs,Branch,27,Engineer,0.10517091945547634,1,-0.7858109109282644,2024-11-04 08:08:51,1.0
-0.673558666805304,2023-05-29 16:20:29,Debit,New York,ATM,68,Doctor,-0.08067656678575921,1,0.9617454930759181,2024-11-04 08:09:12,0.0
-0.708195224633987,2023-02-20 16:48:49,Debit,Albuquerque,Branch,18,Student,0.8056729829801335,1,-0.3091747833669045,2024-11-04 08:07:13,0.0
1.224976930261256,2023-01-02 16:22:54,Debit,Seattle,ATM,26,Engineer,2.0637175052284973,1,0.12131202597363885,2024-11-04 08:07:15,0.0
0.07864733090642902,2023-05-01 17:11:47,Debit,Milwaukee,Online,50,Engineer,-0.02349272486537904,1,-1.1988087209030547,2024-11-04 08:08:14,0.0
-0.877335369045666,2023-10-04 16:47:33,Debit,Phoenix,Online,28,Student,-1.0242099584720321,1,-1.1550028927013407,2024-11-04 08:11:54,0.0
-0.7744877462942258,2023-10-30 16:49:25,Credit,Jacksonville,Branch,68,Retired,-1.1528736027928874,1,-0.6975531281738365,2024-11-04 08:12:00,0.0
0.5808260298706566,2023-09-28 17:18:26,Credit,Kansas City,Branch,54,Retired,-1.0670978399123172,1,-0.3075415195352104,2024-11-04 08:06:58,0.0
-0.2130740240997382,2023-09-26 17:02:25,Debit,Detroit,Branch,28,Student,-0.7096988279099411,1,-1.1014769653066097,2024-11-04 08:10:13,1.0
-0.4737218301933283,2023-01-16 18:57:13,Debit,Seattle,Branch,18,Student,-0.2808200135070898,1,-1.2332457170152715,2024-11-04 08:10:32,0.0
-0.845405327605179,2023-12-18 16:06:14,Credit,Philadelphia,Online,30,Doctor,-1.0242099584720321,1,1.1381867027745398,2024-11-04 08:10:06,0.0
-0.824643948728639,2023-02-03 18:03:56,Credit,Houston,Branch,59,Engineer,-0.9098422746312717,1,-0.533216531582636,2024-11-04 08:09:52,0.0
-0.950274272722487,2023-03-10 18:26:19,Debit,Jacksonville,ATM,43,Engineer,0.2624264847365218,1,0.10282050516645352,2024-11-04 08:06:32,0.0
-0.8468784947531842,2023-03-27 17:02:44,Debit,San Antonio,Branch,36,Doctor,-0.5095553811886104,1,-0.8813196671772459,2024-11-04 08:07:17,0.0
-0.7664367165318712,2023-05-08 17:42:36,Debit,Los Angeles,Branch,53,Retired,0.1623547613758565,1,-0.2714635676109307,2024-11-04 08:08:11,1.0
-0.6097671033265626,2023-03-14 16:21:01,Debit,San Diego,ATM,33,Doctor,-0.9527301560715568,1,1.227034204023928,2024-11-04 08:07:28,1.0
3.2322528186712773,2023-11-21 16:26:41,Debit,Miami,Branch,18,Student,0.13376284041566644,1,-1.117276292984629,2024-11-04 08:11:48,1.0
-0.6201477927648326,2023-08-31 16:38:18,Debit,Raleigh,Branch,43,Engineer,1.8206861770668814,1,-0.6393479127212693,2024-11-04 08:06:50,0.0
5.555266112570064,2023-06-27 17:48:25,Debit,Portland,ATM,30,Doctor,0.5912335757787078,1,1.5322263451330893,2024-11-04 08:10:27,1.0
0.32329585657865906,2023-06-19 16:21:58,Debit,Nashville,ATM,64,Retired,-0.5810351835890857,1,-0.7538507324948805,2024-11-04 08:06:47,1.0
-0.4842052987349475,2023-01-02 17:49:44,Credit,Virginia Beach,Branch,46,Engineer,0.5769376152986128,1,0.7024821667503273,2024-11-04 08:09:29,1.0
0.44334184929053344,2023-07-31 17:04:29,Credit,Oklahoma City,Branch,49,Engineer,0.6198254967388979,1,0.8049265252987312,2024-11-04 08:07:30,0.0
0.5004870307526929,2023-04-25 18:58:32,Debit,Tucson,ATM,18,Student,0.24813052425642676,1,-1.0871724458136414,2024-11-04 08:10:26,0.0
-0.6709206698193411,2023-02-20 17:27:24,Debit,Philadelphia,Branch,31,Doctor,-1.338721089034123,1,0.23818141170745974,2024-11-04 08:11:08,0.0
-0.7880545879363211,2023-08-17 16:44:38,Debit,Charlotte,Branch,37,Engineer,-0.18074829014642452,1,-0.6020725758528749,2024-11-04 08:11:15,0.0
0.09831239934724408,2023-12-06 17:10:35,Debit,Denver,Online,56,Engineer,0.8485608644204186,1,0.7838017832118761,2024-11-04 08:10:44,0.0
-0.4763255674781749,2023-02-28 17:28:13,Debit,Sacramento,ATM,33,Doctor,-0.2808200135070898,1,0.07356277583606093,2024-11-04 08:10:48,0.0
-0.8276245427257659,2023-06-19 17:50:29,Debit,Memphis,Online,27,Student,0.319610326656902,1,-0.401593927500986,2024-11-04 08:07:58,1.0
-0.03190872459620194,2023-01-17 17:11:24,Debit,Portland,Online,27,Student,-1.1957614842331725,1,-1.2700672270418922,2024-11-04 08:06:33,1.0
-0.1778893110531929,2023-01-02 18:35:07,Credit,Portland,Branch,24,Student,-0.18074829014642452,1,-1.1184275260465295,2024-11-04 08:07:45,1.0
-0.4981832567904397,2023-08-07 16:57:22,Credit,Los Angeles,Online,39,Engineer,0.8056729829801335,4,-0.6806025674339166,2024-11-04 08:10:50,1.0
-0.6277877061137903,2023-11-27 16:16:19,Credit,El Paso,Branch,41,Engineer,-1.4102008914345983,1,-1.1910218727761244,2024-11-04 08:10:13,0.0
0.25926447519210283,2023-07-18 18:03:03,Credit,Miami,Online,61,Doctor,-0.5810351835890857,1,0.8531193463042578,2024-11-04 08:06:36,1.0
0.7092999090571659,2023-11-13 17:07:10,Debit,Portland,Online,60,Engineer,0.6913052991393731,1,-0.33540700041880595,2024-11-04 08:07:50,0.0
-0.5871214408886205,2023-05-04 16:25:15,Debit,Atlanta,ATM,46,Engineer,-0.6096271045492758,4,0.26129837670989775,2024-11-04 08:07:41,0.0
1.7902619986818973,2023-12-18 16:33:01,Debit,Kansas City,Branch,47,Doctor,0.8771527853806086,1,0.9457718138428667,2024-11-04 08:10:34,1.0
2.3612341774878605,2023-03-31 16:52:35,Credit,Houston,Online,68,Doctor,0.10517091945547634,1,2.5043721560879906,2024-11-04 08:09:09,0.0
-0.9908720185454238,2023-01-12 16:21:27,Debit,Colorado Springs,ATM,63,Retired,0.21953860329623667,1,-1.0276390817506855,2024-11-04 08:11:23,0.0
-0.34295255103202,2023-07-03 16:36:45,Credit,Fresno,Online,53,Retired,-1.2815372471137427,1,-0.02794059711386336,2024-11-04 08:06:40,1.0
1.1661187637432768,2023-10-23 17:17:18,Debit,New York,Branch,58,Retired,-0.42377961830804023,1,0.7268221566314433,2024-11-04 08:07:56,1.0
-0.9732282724704766,2023-05-15 16:51:28,Debit,Seattle,ATM,26,Student,-0.7811786303104162,1,-1.24469907578478,2024-11-04 08:06:30,0.0
0.4608142968598988,2023-03-20 16:28:17,Debit,San Francisco,ATM,49,Engineer,1.7206144537062162,1,-0.7691987973245825,2024-11-04 08:10:16,1.0
0.26577381840421943,2023-06-08 17:20:53,Debit,Fort Worth,ATM,51,Engineer,-0.7668826698303213,2,0.09768739026684396,2024-11-04 08:11:26,0.0
1.182255082969102,2023-02-17 16:57:11,Debit,Fresno,Branch,50,Doctor,-0.36659577638766006,1,0.8582088733151092,2024-11-04 08:08:38,1.0
-0.7508142928227917,2023-11-21 17:25:30,Credit,San Jose,Online,52,Retired,2.4640043986711584,1,0.45037494616140494,2024-11-04 08:10:39,1.0
-0.5408708443814771,2023-01-16 17:53:00,Debit,Memphis,Branch,49,Engineer,1.1630719949825095,1,-0.014223232122398906,2024-11-04 08:08:24,1.0
0.6934034077391552,2023-08-02 16:01:17,Debit,San Jose,Branch,31,Engineer,2.5211882405915387,1,0.9668042521652935,2024-11-04 08:09:05,0.0
-0.9850478693556355,2023-01-17 16:47:41,Debit,Albuquerque,Online,24,Student,-1.009913997991937,1,-1.1752045971439107,2024-11-04 08:08:57,0.0
-0.606306873513806,2023-02-27 16:37:11,Debit,Raleigh,ATM,23,Student,-0.4952594207085154,1,1.0936014205620959,2024-11-04 08:06:39,1.0
0.9623420615029147,2023-10-16 17:46:51,Debit,Nashville,Branch,59,Retired,0.8628568249005136,1,0.3489151611002386,2024-11-04 08:06:50,0.0
-0.610829154061171,2023-08-28 16:08:54,Debit,Mesa,Branch,34,Engineer,-1.395904930954503,5,-1.2295022865690026,2024-11-04 08:08:55,1.0
-0.057123864617874026,2024-01-01 18:21:50,Debit,Phoenix,Online,41,Doctor,0.6913052991393731,1,0.047317738816877807,2024-11-04 08:06:41,1.0
-0.8742177362440733,2023-06-01 17:19:57,Debit,Sacramento,Online,21,Student,-0.2522280925468997,1,-1.185522106812257,2024-11-04 08:09:11,1.0
-0.7556449106802043,2023-06-19 16:57:53,Debit,Fresno,ATM,67,Doctor,1.992237702828022,1,1.5886418931531254,2024-11-04 08:08:06,0.0
-0.9421547235578996,2023-03-27 16:12:36,Debit,Seattle,ATM,62,Retired,-1.0670978399123172,1,-0.28859104389933876,2024-11-04 08:08:22,1.0
0.9290073723166551,2023-10-09 16:48:50,Debit,Baltimore,ATM,51,Retired,0.5054578128981375,1,0.6076708167214724,2024-11-04 08:12:09,0.0
-0.9306777236839047,2023-10-16 18:53:31,Credit,San Jose,Online,58,Retired,1.30603159978346,5,-0.07671288064052452,2024-11-04 08:06:38,1.0
-0.6566001147526848,2023-08-07 16:02:55,Debit,Oklahoma City,Branch,51,Engineer,1.2488477578630797,1,0.21763100415482664,2024-11-04 08:09:59,0.0
1.492682234784825,2023-03-15 18:42:16,Debit,Virginia Beach,ATM,52,Doctor,-0.36659577638766006,5,1.3621720431342317,2024-11-04 08:07:12,1.0
0.18005604621098026,2023-11-27 16:18:25,Credit,Fresno,ATM,21,Student,1.0772962321019393,1,-1.2352892197999812,2024-11-04 08:08:37,1.0
2.9243608847381686,2023-08-25 17:26:27,Debit,Kansas City,ATM,65,Doctor,-0.20934021110661458,1,-1.0292492696412725,2024-11-04 08:07:02,1.0
-0.3902994579748883,2023-06-26 16:11:29,Debit,San Diego,Online,19,Student,1.692022532746026,1,-1.077913865442767,2024-11-04 08:11:05,1.0
-0.0662026854137208,2023-04-10 16:47:55,Debit,Tucson,Branch,29,Doctor,0.04798707753509617,1,0.4025564682005055,2024-11-04 08:09:58,1.0
0.5916863551245563,2023-09-12 18:46:45,Debit,Austin,ATM,40,Doctor,-0.4523715392682303,1,0.8742671643322201,2024-11-04 08:08:00,0.0
-0.12300526986471606,2023-11-27 17:29:25,Debit,Philadelphia,ATM,53,Retired,-0.5095553811886104,1,0.0031657714985565185,2024-11-04 08:09:09,1.0
0.2310687411733037,2023-03-06 16:29:57,Debit,Virginia Beach,Branch,22,Student,-0.36659577638766006,1,-1.0872391096435063,2024-11-04 08:12:08,1.0
-0.29632509781259625,2023-09-14 16:58:48,Debit,Miami,Branch,57,Retired,0.23383456377633172,1,0.4988164745321972,2024-11-04 08:07:01,1.0
-0.9459232906807038,2023-05-04 16:51:17,Debit,Denver,ATM,58,Doctor,1.7206144537062162,1,1.7632421555500888,2024-11-04 08:08:08,0.0
-0.8017242086817657,2023-09-11 17:43:14,Debit,Columbus,ATM,18,Student,1.1344800740223193,1,0.7619514309768741,2024-11-04 08:11:56,1.0
0.08313535175267775,2023-07-24 16:25:51,Debit,San Antonio,ATM,63,Doctor,0.677009338659278,1,1.9261198398646269,2024-11-04 08:06:35,1.0
-0.9780588903278893,2023-12-12 16:17:27,Debit,Jacksonville,Branch,75,Retired,0.10517091945547634,1,-0.8676612740352776,2024-11-04 08:07:10,0.0
1.1817754471534725,2023-05-10 18:49:20,Debit,Milwaukee,Branch,44,Engineer,-1.3101291680739329,1,-0.5053972025812549,2024-11-04 08:10:37,0.0
-0.29855197838516245,2023-12-11 16:47:05,Debit,Las Vegas,ATM,27,Student,0.37679416857728215,1,-0.9927303108425009,2024-11-04 08:06:24,1.0
0.05500813713611118,2023-01-30 16:08:07,Credit,Chicago,Branch,55,Retired,0.7627851015398482,1,-0.8276424641685902,2024-11-04 08:10:49,0.0
-0.6777726100426216,2023-08-07 16:21:37,Debit,Sacramento,Branch,26,Student,0.1623547613758565,1,-1.2044136105986325,2024-11-04 08:06:26,0.0
-0.6244645151054993,2023-07-25 17:24:07,Debit,Denver,Branch,53,Retired,-0.09497252726585426,1,0.20890829841632896,2024-11-04 08:08:36,0.0
-0.9044005329276239,2023-08-21 17:25:00,Debit,Milwaukee,Online,23,Student,-0.681106906949751,1,-1.1884681352936013,2024-11-04 08:08:40,1.0
0.6886070495828588,2023-01-30 16:20:26,Credit,Oklahoma City,Online,33,Doctor,-1.2529453261535526,1,0.1919628656633217,2024-11-04 08:06:58,1.0
-0.6810272816486798,2023-09-04 16:48:13,Debit,San Francisco,Branch,27,Student,-0.40948365782794516,1,-1.1069280153948062,2024-11-04 08:08:11,1.0
-1.0131408242710855,2023-10-20 18:34:41,Debit,Washington,ATM,65,Retired,0.39109012905737717,1,0.5573191132257006,2024-11-04 08:09:48,1.0
-0.7491698271692042,2023-06-15 18:57:42,Credit,Jacksonville,Online,59,Engineer,-0.35229981590756504,1,0.13090648948729494,2024-11-04 08:08:28,1.0
-0.35391565538926884,2023-01-23 16:05:42,Credit,Seattle,Branch,39,Engineer,-1.5674564567156437,1,-0.5450775653117043,2024-11-04 08:08:57,0.0
-0.9211192670724283,2023-10-31 16:11:57,Debit,Kansas City,ATM,53,Engineer,0.9343366273009888,1,-0.6157027650668235,2024-11-04 08:08:37,1.0
-0.6580047624984573,2023-06-16 16:36:20,Debit,Colorado Springs,Online,24,Student,-0.4523715392682303,1,-0.9437144479374866,2024-11-04 08:10:14,0.0
1.5065574137369684,2023-03-20 17:45:22,Debit,Miami,Online,30,Doctor,-1.2243534051933627,1,0.5697852494104672,2024-11-04 08:08:06,0.0
-0.20464613762510314,2023-02-06 17:48:39,Debit,Philadelphia,ATM,18,Student,1.2917356393033648,1,-1.1893527130360415,2024-11-04 08:10:20,0.0
0.38376422904910956,2023-07-26 16:05:48,Debit,Kansas City,Branch,65,Doctor,-0.43807557878813524,1,1.6880940713379706,2024-11-04 08:10:16,1.0
-0.7607838658476648,2023-08-21 17:36:05,Credit,Fresno,Online,21,Student,0.5340497338583277,1,-1.0460972706429383,2024-11-04 08:07:11,1.0
-0.7703080627580247,2023-05-01 16:30:03,Debit,Phoenix,ATM,64,Doctor,-1.4959766543151685,1,1.7764595418175655,2024-11-04 08:07:19,0.0
-0.8855576973136026,2023-09-01 18:05:37,Debit,Columbus,Online,26,Student,0.333906287136997,1,-1.1783506171148501,2024-11-04 08:08:27,1.0
3.4677540041454282,2023-03-06 16:33:43,Debit,San Francisco,ATM,23,Student,0.2767224452166169,1,-0.9885151056002638,2024-11-04 08:11:14,0.0
1.4792866916483118,2023-11-14 17:23:43,Debit,Los Angeles,ATM,68,Doctor,-0.42377961830804023,1,1.0290195533835897,2024-11-04 08:08:16,0.0
